transaction_id,customer_id,product_id,quantity,total_amount,transaction_date
507476,43462,262,4,1100.87,2025-01-08 08:07:21
810981,55160,533,1,3364.82,2025-02-22 18:25:16
168228,72379,743,2,2160.18,2025-02-17 16:58:24
987645,63631,150,3,2845.84,2025-03-09 08:42:58
636342,48983,926,5,3031.93,2025-01-20 22:40:24
678483,74601,208,3,2090.47,2025-01-10 17:37:28
826691,68786,593,2,1732.12,2025-02-08 22:46:13
883720,93902,409,3,3336.41,2025-03-08 22:05:26
411752,38771,778,4,1655.71,2025-01-28 21:11:43
120096,30572,657,4,3157.87,2025-01-04 03:00:34
118169,15529,742,4,1928.91,2025-03-22 09:53:58
684008,85416,695,1,834.7,2025-01-14 12:27:08
598498,50423,732,3,3982.52,2025-02-02 21:15:14
496389,11667,150,5,1444.37,2025-01-22 19:21:47
494285,45003,274,2,4488.2,2025-02-04 16:31:16
453491,78849,385,2,273.51,2025-03-05 17:17:43
539291,99979,338,1,4655.15,2025-03-28 10:09:59
515622,19976,695,5,2660.76,2025-02-20 14:02:50
466217,67259,927,2,2536.88,2025-02-06 15:51:18
894750,62253,409,1,3184.15,2025-03-09 00:11:26
309473,59507,657,1,16.15,2025-01-19 20:15:21
353845,78309,321,2,2005.79,2025-02-22 10:51:20
974875,11188,498,1,3478.73,2025-03-09 09:22:43
359610,11749,667,2,2437.31,2025-02-06 05:08:08
181555,88947,742,4,4296.24,2025-03-07 22:30:48
635973,72867,695,4,2102.3,2025-03-24 01:19:29
372993,33275,848,2,2825.58,2025-02-07 10:52:58
182038,11096,772,5,3719.47,2025-03-14 00:27:25
868255,34730,735,3,63.18,2025-02-21 20:57:55
188362,22622,410,2,4821.44,2025-03-17 02:42:37
451941,21786,100,4,3937.78,2025-03-05 18:46:17
848114,74869,735,4,1687.3,2025-01-03 13:26:21
553022,35486,100,1,4958.65,2025-01-26 19:48:53
411034,82851,580,3,4431.72,2025-03-13 04:42:59
154506,64073,593,4,2231.98,2025-03-09 01:57:44
871630,27980,657,2,2337.34,2025-01-24 03:45:19
585342,45879,732,1,687.9,2025-03-04 08:56:07
871417,81094,150,1,4337.9,2025-02-27 18:23:57
393684,74591,540,1,3202.32,2025-02-23 21:01:03
201388,69311,911,3,3349.65,2025-01-28 13:36:22
221821,73781,670,5,1164.9,2025-01-25 21:09:41
825156,99516,241,2,2105.97,2025-02-16 05:55:23
424190,51862,196,1,3805.78,2025-03-23 04:02:20
214825,72696,274,3,4090.86,2025-03-02 20:02:57
792487,94252,321,1,2663.23,2025-02-28 14:26:44
787289,83794,735,2,449.37,2025-03-01 02:35:09
596252,30387,338,3,1310.78,2025-02-26 05:15:12
499277,53121,113,5,1371.99,2025-02-16 11:28:20
803425,71822,742,4,3332.7,2025-01-08 12:54:12
163283,34631,778,2,4022.11,2025-03-27 01:54:59
838215,27877,410,1,1227.12,2025-01-23 20:28:31
631448,30180,409,5,1862.34,2025-02-23 01:35:02
221753,94299,499,3,2785.41,2025-03-13 15:02:52
923733,85692,470,2,3076.96,2025-01-05 10:37:41
509008,87942,680,1,201.88,2025-02-26 01:20:21
146771,30268,499,2,4317.6,2025-02-13 02:47:02
258502,47830,673,2,3173.56,2025-03-15 21:03:41
717267,33753,321,2,2440.2,2025-03-06 00:44:54
415807,71652,742,5,4335.35,2025-02-01 12:38:47
734029,49620,688,2,337.69,2025-03-24 02:04:59
767681,41871,657,4,2923.67,2025-02-03 04:49:26
225248,40045,667,4,2510.65,2025-03-20 16:35:36
302533,36805,717,3,1840.32,2025-02-24 12:50:23
131740,74982,851,3,4952.24,2025-02-19 07:24:03
487453,94531,187,3,2752.57,2025-03-22 00:56:26
641849,45273,651,4,715.33,2025-01-23 03:11:29
371700,16939,241,1,527.37,2025-03-29 06:33:38
132264,77136,540,4,2948.24,2025-02-08 15:47:52
343901,73752,593,2,1141.16,2025-01-15 08:02:07
307492,28416,540,1,965.44,2025-02-14 14:59:21
630650,21380,274,4,2110.21,2025-01-23 15:05:27
554791,11326,593,2,4777.45,2025-03-12 19:19:56
360084,67877,274,3,1015.9,2025-02-14 15:09:06
940649,44516,187,5,2260.88,2025-01-08 16:16:54
968153,55764,499,5,3384.51,2025-02-16 16:43:17
537652,22213,926,1,4122.66,2025-01-14 05:41:09
100914,82110,735,5,1315.81,2025-02-14 17:29:05
826153,14568,438,4,1574.79,2025-02-25 04:46:16
398055,85014,321,4,4040.79,2025-01-10 02:41:47
142526,49343,321,1,706.6,2025-01-14 16:12:16
953879,77527,287,3,4316.54,2025-01-26 05:34:23
561565,11320,438,2,2584.58,2025-02-28 22:36:35
432478,46589,499,5,562.85,2025-02-03 16:11:07
355146,46675,374,4,4206.56,2025-03-02 20:23:40
150693,30957,358,1,3958.5,2025-01-24 01:59:14
632705,25956,395,2,4982.5,2025-02-12 19:15:41
639808,27512,409,4,4941.88,2025-02-03 13:41:50
674431,90635,497,3,2732.13,2025-02-22 16:10:48
830668,87216,558,3,2685.8,2025-02-12 07:22:59
756661,44172,652,3,830.66,2025-01-02 19:03:33
826366,14735,113,1,1340.68,2025-01-19 11:14:02
271698,50227,438,4,633.17,2025-01-25 20:10:51
409064,75891,558,2,1366.2,2025-02-04 11:41:18
420705,33298,657,3,453.91,2025-01-08 09:23:46
276805,90941,499,1,3820.18,2025-03-18 11:40:43
127019,12074,100,3,767.31,2025-01-04 15:36:34
191823,27952,339,1,1246.1,2025-01-07 15:47:12
953823,40161,695,5,4338.38,2025-02-03 07:15:08
610862,91868,717,4,987.59,2025-02-25 11:58:23
376122,24904,358,3,4842.29,2025-02-15 09:02:21
156188,99491,558,4,996.73,2025-03-19 14:09:24
577161,12948,580,2,3619.14,2025-01-16 06:55:46
403528,93171,287,1,2830.87,2025-02-17 22:55:27
647274,42710,657,5,1193.83,2025-01-14 17:29:57
123068,57347,395,2,208.54,2025-02-02 02:16:02
497520,55225,274,5,3534.73,2025-02-13 01:25:23
100586,68947,498,4,4727.88,2025-02-06 14:56:04
801838,53218,208,3,1772.15,2025-02-12 23:14:16
982205,32789,848,4,4321.36,2025-01-18 22:48:53
512245,65667,911,2,1528.64,2025-03-20 16:10:36
821292,36588,395,3,3756.32,2025-03-22 22:01:14
114032,13183,748,5,2510.67,2025-01-24 03:32:35
337866,80941,274,5,225.51,2025-02-21 21:16:28
394811,57084,498,1,2095.12,2025-02-21 15:19:02
223671,75105,241,3,2192.49,2025-01-11 22:37:24
108613,33142,358,5,3060.56,2025-02-04 19:03:51
127983,36867,851,2,4526.26,2025-03-24 04:07:18
551640,99266,742,2,714.61,2025-03-18 05:08:14
856058,99181,593,4,1431.88,2025-03-28 10:05:47
983449,71474,307,4,4364.71,2025-03-28 20:55:37
959322,59847,436,2,2138.55,2025-03-25 03:17:16
644818,31138,307,3,4316.28,2025-02-07 12:04:09
569346,94248,196,1,362.36,2025-01-11 19:58:43
992970,26404,717,4,4136.64,2025-01-20 20:39:28
551129,20169,438,3,4322.73,2025-01-24 21:24:59
764564,99487,374,5,2625.71,2025-02-07 06:17:24
579053,49862,307,1,1652.79,2025-03-08 22:48:11
336352,11800,307,4,2853.73,2025-01-16 15:16:29
476418,46639,363,1,2814.54,2025-01-25 01:08:39
287168,36594,743,3,4243.96,2025-01-10 08:02:41
849159,18681,533,1,4822.24,2025-01-12 13:34:36
167599,97024,558,3,469.53,2025-02-04 10:22:23
294868,82852,255,3,3255.37,2025-02-19 19:20:25
425830,35066,100,4,3874.71,2025-02-08 09:08:16
478887,72241,196,3,1937.47,2025-01-06 00:30:13
376299,84878,877,1,4543.21,2025-02-26 18:23:10
771754,96341,196,1,7.54,2025-03-28 11:41:58
262279,34524,680,3,5.98,2025-01-29 03:09:10
790619,88301,717,3,3333.75,2025-03-28 19:03:32
671546,27709,338,2,3635.58,2025-03-09 12:54:12
277108,87017,187,5,2420.65,2025-02-14 06:04:56
988777,74126,410,2,2963.8,2025-01-27 23:38:09
426890,68448,208,3,1287.18,2025-02-04 00:42:55
784475,48043,680,3,2535.1,2025-03-11 16:54:49
926125,18441,358,2,2253.21,2025-02-04 22:53:34
417074,10327,743,2,1298.72,2025-02-02 21:38:09
504622,80923,338,1,2916.54,2025-01-09 11:13:19
765736,99760,652,3,3761.14,2025-03-23 15:36:14
812853,96431,339,4,194.69,2025-01-09 09:12:34
578303,23513,732,3,4386.27,2025-02-24 08:34:46
214648,13507,680,2,2572.73,2025-02-27 21:31:08
907379,87374,307,2,1038.9,2025-02-07 16:03:19
146138,50890,877,1,3580.89,2025-01-07 10:44:57
665653,35646,287,1,3089.27,2025-02-12 07:44:32
891905,26667,778,3,2654.63,2025-03-27 11:13:47
380456,45351,533,1,828.33,2025-01-05 23:39:53
371418,65582,374,1,1021.23,2025-01-05 18:40:48
336556,93145,287,4,700.96,2025-03-05 20:29:43
319579,43379,657,4,1657.8,2025-02-24 03:53:11
903357,41523,498,2,2631.41,2025-02-25 06:42:30
608636,39198,772,3,1933.32,2025-03-24 01:17:32
915237,50529,470,1,2382.91,2025-02-21 16:33:58
858826,45306,580,2,4680.83,2025-01-07 19:30:22
754723,26913,100,5,376.1,2025-03-01 22:02:07
591560,43846,735,4,244.42,2025-01-16 10:07:34
304977,18895,492,3,676.47,2025-01-20 21:07:01
997347,13031,651,5,3808.21,2025-01-23 14:21:44
966638,54299,917,5,376.58,2025-02-04 20:10:31
278515,86997,287,3,3113.88,2025-02-03 06:10:51
304538,15084,410,2,1230.2,2025-02-05 12:37:42
653403,48305,409,4,658.92,2025-01-11 11:09:32
163899,83982,339,1,93.18,2025-01-20 15:07:44
534390,38335,673,2,2183.29,2025-01-07 09:39:53
503131,96904,848,5,1753.46,2025-01-26 16:11:21
672447,62224,100,4,2440.55,2025-03-13 17:25:05
494165,44265,558,4,643.96,2025-02-22 11:48:05
872522,88176,321,3,4467.63,2025-01-15 03:26:45
966189,97847,742,2,188.28,2025-02-02 18:25:12
819684,34181,743,4,1628.99,2025-01-01 15:22:25
255639,51886,851,2,4076.52,2025-02-03 18:05:58
342609,66661,742,5,554.58,2025-01-03 05:00:52
729203,34558,321,3,4508.63,2025-01-16 19:46:56
594960,23588,241,4,2751.4,2025-01-04 21:48:15
258767,86068,748,4,4184.97,2025-02-12 11:43:42
678282,84723,911,5,4001.92,2025-01-14 23:58:00
885408,15566,580,2,2273.89,2025-03-15 00:02:00
815170,59314,732,2,21.16,2025-02-28 12:48:32
780128,75506,688,3,4925.48,2025-02-11 04:54:34
486288,40069,395,4,4065.68,2025-01-02 09:10:30
465582,64718,851,4,2202.72,2025-03-07 15:36:39
538362,69528,911,2,4339.5,2025-02-27 01:49:26
793219,67549,492,4,3386.33,2025-02-12 20:36:15
330224,26589,735,2,1498.92,2025-02-17 19:53:19
466138,27887,688,2,2563.23,2025-01-14 05:24:20
920209,85972,927,1,2303.6,2025-02-09 20:25:09
397347,52065,395,3,3458.69,2025-01-30 10:00:53
551316,86855,395,3,994.51,2025-02-05 01:47:45
648335,59226,187,5,4108.28,2025-03-15 17:59:30
375211,25220,926,1,3051.12,2025-01-30 15:37:08
374391,61479,748,2,4368.0,2025-02-21 19:44:40
861449,32950,709,3,2360.4,2025-02-20 08:31:42
851604,67094,438,1,1460.37,2025-01-11 15:33:42
425531,64579,150,5,3812.2,2025-03-27 16:13:37
373759,75857,540,3,518.83,2025-02-05 21:26:15
442741,73627,395,5,3111.83,2025-01-26 10:53:09
347335,81031,652,1,4922.34,2025-02-20 06:25:33
195477,10220,778,3,4113.71,2025-02-18 13:15:32
353212,34524,657,1,3581.64,2025-03-15 23:52:16
828351,34751,497,2,3867.94,2025-02-15 03:49:47
813767,58320,911,3,1984.89,2025-02-28 10:49:20
913236,92463,851,1,3296.17,2025-01-31 09:23:32
158369,23307,208,4,4057.63,2025-02-01 13:25:56
643855,19086,321,4,4330.34,2025-01-23 00:28:47
270904,17088,287,5,2752.99,2025-01-13 19:22:04
895661,29843,208,3,3050.57,2025-01-26 07:34:40
779376,79919,321,1,522.51,2025-01-04 23:45:14
937021,64320,748,1,3319.63,2025-02-01 02:42:31
672413,25956,670,2,2912.94,2025-03-11 09:41:18
303593,99822,208,3,3337.2,2025-01-25 20:26:03
191474,58797,717,2,3793.9,2025-01-13 07:19:15
952935,40632,927,2,202.51,2025-03-28 14:35:19
908484,36829,743,4,1870.2,2025-01-21 18:07:43
122093,21170,338,2,3306.46,2025-02-10 12:45:37
339746,91864,358,4,3717.58,2025-03-25 04:46:27
982185,59187,651,2,3324.99,2025-03-25 06:33:45
359513,36588,262,4,1838.15,2025-02-27 09:22:10
195632,82512,540,5,3305.98,2025-01-16 03:04:11
178612,67798,670,1,1871.63,2025-02-20 14:09:08
386394,33405,580,5,2353.1,2025-02-25 09:13:04
471289,92582,917,4,2607.87,2025-02-12 16:16:56
608532,29906,580,3,4386.82,2025-02-05 09:11:50
136036,47058,926,5,3017.84,2025-01-10 08:40:07
385594,77743,742,1,1054.22,2025-02-08 14:10:11
591903,53894,927,3,338.93,2025-03-19 14:22:29
281086,98762,187,3,751.6,2025-02-14 15:21:32
283062,15602,657,4,1373.69,2025-02-28 17:39:13
398143,86646,492,1,3207.87,2025-02-13 13:25:52
137096,85067,498,5,2269.43,2025-02-23 10:14:21
873123,20800,492,2,2684.52,2025-03-12 04:23:33
407823,81047,927,4,2778.94,2025-03-03 20:35:50
639950,29356,363,3,2045.1,2025-02-09 10:22:30
786708,80130,851,5,3583.88,2025-01-15 19:10:37
448716,56347,497,5,3715.9,2025-03-06 20:36:25
758164,47957,497,5,3164.25,2025-01-08 06:09:16
259852,71528,748,2,1751.93,2025-02-26 03:32:26
194725,80010,338,2,2174.77,2025-03-18 15:30:54
613801,12609,255,1,254.1,2025-02-19 03:39:09
389195,49683,652,2,77.97,2025-01-28 12:05:29
333966,26023,187,1,764.96,2025-02-19 23:43:23
355199,42601,732,3,4821.24,2025-02-17 15:04:56
402157,62101,772,3,433.94,2025-03-17 14:16:47
707428,37178,492,1,1448.2,2025-02-23 18:10:50
545129,31397,927,2,4562.29,2025-03-24 23:32:17
670425,87059,657,3,4448.4,2025-01-26 18:05:39
570971,38360,709,1,1974.28,2025-03-20 17:32:39
642752,45702,318,2,1876.41,2025-03-17 08:54:36
779142,96361,673,1,3584.72,2025-03-17 14:24:13
470174,13619,877,3,4074.1,2025-01-14 10:47:54
814187,94719,848,3,4896.42,2025-03-04 05:03:22
376598,58766,580,1,1252.45,2025-01-17 23:19:13
685691,97660,470,2,1114.93,2025-01-22 04:46:37
281947,84969,321,5,694.81,2025-01-01 09:21:43
209390,91094,436,1,4044.55,2025-01-21 02:58:29
666045,59070,533,1,3695.17,2025-01-28 12:19:28
987350,80700,651,2,3963.13,2025-03-04 17:06:46
478359,12538,363,5,387.96,2025-02-20 01:24:31
128290,42024,385,1,56.2,2025-03-06 11:15:42
128053,81494,410,3,172.96,2025-03-10 19:19:03
355775,25385,688,5,3269.88,2025-01-14 12:36:53
702560,53040,709,2,2460.4,2025-02-25 14:59:32
213555,20571,778,4,4856.91,2025-02-28 09:03:08
296613,76407,593,4,2490.28,2025-02-17 16:47:58
158458,19508,187,1,4519.72,2025-02-21 02:29:37
242407,70836,748,5,91.55,2025-03-21 13:11:22
203214,43801,287,1,3184.98,2025-03-09 01:09:20
302225,49833,877,2,2156.95,2025-03-19 14:08:27
446738,21042,778,2,4443.42,2025-02-19 21:51:06
309274,73383,436,1,2249.31,2025-02-03 04:04:22
851942,64384,917,2,3072.33,2025-01-27 17:48:47
413341,63227,742,4,784.27,2025-01-23 05:42:25
488808,68977,409,3,709.14,2025-03-16 00:50:43
621160,28993,927,1,2159.41,2025-03-08 10:33:13
230005,74869,339,5,4487.74,2025-02-16 11:15:39
420409,44854,917,2,2516.7,2025-01-25 09:41:10
398318,61829,499,5,1443.34,2025-02-01 10:32:53
114937,54979,848,5,1820.98,2025-01-03 00:03:40
921027,72973,385,3,4728.19,2025-01-07 20:37:33
948249,28470,848,4,1466.24,2025-03-21 18:28:59
560450,92595,742,2,2744.93,2025-01-05 03:50:11
342295,56537,241,3,3172.56,2025-01-10 04:10:46
968704,20983,395,3,2409.6,2025-01-11 00:25:52
835673,69692,262,3,954.53,2025-02-24 00:52:58
775308,47321,735,3,515.11,2025-03-01 22:00:21
799697,45855,187,4,1173.59,2025-02-14 10:03:53
310332,89811,778,2,395.41,2025-02-11 03:36:28
842028,62445,150,5,2751.46,2025-03-28 18:23:35
313139,82855,339,1,2141.19,2025-03-06 05:02:24
183180,55423,321,1,3407.15,2025-01-06 23:17:03
162918,23802,851,1,4528.38,2025-02-04 12:12:54
475932,16698,848,3,1116.58,2025-02-01 22:38:52
935354,43995,492,3,4049.1,2025-03-15 17:06:46
306434,41163,287,4,50.75,2025-01-17 17:54:26
395654,34984,187,3,706.62,2025-02-02 21:15:23
377201,90947,113,5,756.89,2025-01-04 07:46:47
590162,69424,436,2,4964.95,2025-03-06 05:06:55
464558,32103,262,4,1083.51,2025-01-20 17:32:19
152085,21382,667,1,567.96,2025-02-24 13:15:03
653754,11078,688,2,3312.2,2025-01-05 10:45:46
323344,45667,470,2,319.58,2025-02-05 14:45:42
696033,34191,470,5,1453.14,2025-03-18 18:55:42
660460,47230,688,3,3190.1,2025-03-20 15:27:30
354742,99353,436,4,1365.9,2025-01-28 12:37:41
847270,48196,363,5,2173.74,2025-01-18 03:06:50
672312,47733,492,4,1408.14,2025-02-07 10:57:04
337922,17879,410,4,2201.23,2025-02-26 16:11:07
558421,74615,410,2,3000.25,2025-01-20 23:29:30
731116,41050,593,4,2574.68,2025-01-03 04:30:21
132365,11398,926,2,4477.13,2025-01-25 07:38:46
572842,17919,100,3,4577.33,2025-01-29 15:40:26
760550,65482,470,2,4685.73,2025-02-04 03:27:27
502410,32548,533,4,26.17,2025-02-19 05:43:09
186871,11666,196,2,18.3,2025-02-02 16:02:41
880999,72898,241,4,3918.82,2025-02-23 09:23:06
379811,24602,395,3,4279.72,2025-02-20 21:35:40
500251,96585,732,5,3549.15,2025-02-21 16:35:23
405490,28798,438,2,1214.77,2025-02-07 19:49:54
353129,35901,196,1,2494.47,2025-03-20 11:10:49
828515,77527,735,3,1773.39,2025-02-24 15:49:39
629139,13687,926,3,3057.96,2025-03-18 20:35:06
261491,58254,338,2,839.67,2025-03-17 12:24:53
866173,72235,533,3,1421.3,2025-01-15 08:36:59
727735,98911,363,5,2989.16,2025-02-16 19:15:06
649426,75667,318,2,3825.39,2025-02-24 02:39:06
399784,90559,772,1,1696.11,2025-01-22 18:46:25
262654,82892,409,5,592.32,2025-02-16 22:53:35
194680,81475,877,1,1788.66,2025-01-01 03:39:41
156445,64100,709,3,3839.34,2025-03-12 21:05:18
903921,68426,318,2,4046.12,2025-02-07 16:09:52
756930,82247,241,1,4411.69,2025-02-21 22:23:37
284938,63840,318,3,35.68,2025-01-12 01:50:36
577854,98013,395,5,719.34,2025-01-14 12:07:26
842061,98703,926,2,2510.0,2025-01-12 07:02:47
672581,20259,498,2,4880.39,2025-01-07 12:24:42
937582,17626,208,1,4807.8,2025-03-13 19:35:10
530228,34830,339,2,2973.99,2025-02-11 19:29:43
746591,58995,385,3,1762.46,2025-01-13 17:11:41
986045,70783,287,4,219.36,2025-03-08 03:25:10
667295,56860,410,4,3857.4,2025-01-14 02:57:20
648312,79124,732,4,3525.97,2025-03-05 16:13:14
217495,51826,778,1,1497.29,2025-02-08 09:19:10
783941,90991,580,3,899.3,2025-01-26 01:15:54
255158,10370,688,3,122.32,2025-01-30 05:28:13
267500,47096,499,4,3204.95,2025-03-27 08:53:45
637489,55566,307,4,1032.13,2025-03-06 14:42:55
649160,47862,339,5,3657.43,2025-02-14 19:34:31
138514,25993,652,2,4374.86,2025-02-13 21:23:58
781845,13909,187,1,795.98,2025-02-15 14:13:31
433929,30553,274,4,2737.95,2025-02-10 13:13:38
302616,34756,287,1,4918.1,2025-02-20 16:29:23
945648,50230,926,3,374.24,2025-02-23 06:28:02
505881,54086,410,1,273.97,2025-02-06 20:55:21
433134,44121,100,4,4964.14,2025-01-17 14:48:25
617057,13813,695,2,2817.26,2025-01-05 07:44:07
965537,39308,385,2,725.88,2025-03-19 10:28:25
344751,13396,558,5,1888.55,2025-03-16 17:57:12
646873,19712,593,1,2530.8,2025-03-16 11:27:21
192649,96585,497,1,1034.15,2025-02-08 15:27:35
259637,62577,673,3,300.52,2025-03-09 03:37:37
316206,40054,558,4,2938.87,2025-01-18 22:10:30
478205,91801,262,3,155.39,2025-03-23 08:56:24
824320,16349,307,4,2516.27,2025-02-07 02:40:31
122058,62210,113,2,36.46,2025-02-27 00:34:22
675376,44130,358,4,4457.53,2025-02-22 04:40:48
858645,83839,673,5,1623.32,2025-01-15 12:48:07
788710,23588,667,4,3915.1,2025-02-21 12:24:12
397250,14192,255,2,622.65,2025-01-08 22:17:06
632062,88383,735,5,98.6,2025-01-06 13:17:27
657744,65414,657,3,995.87,2025-02-17 08:46:21
204192,94441,580,5,4127.69,2025-02-08 06:52:02
393825,62540,772,5,66.4,2025-01-16 02:35:53
928869,85018,540,2,3012.65,2025-02-23 20:15:33
538087,60024,652,1,1126.47,2025-01-30 19:01:39
934731,58906,321,5,421.26,2025-03-05 08:30:41
939586,81721,917,2,1854.61,2025-02-18 01:21:11
481056,81608,748,5,51.54,2025-03-23 14:47:08
198413,44925,208,4,4148.19,2025-02-01 01:09:11
948100,47045,673,2,110.85,2025-01-19 00:16:07
773447,97655,695,4,1767.43,2025-02-14 02:20:07
132085,18609,778,1,1416.31,2025-01-22 07:56:21
205372,32626,695,4,3196.16,2025-03-09 05:20:14
165339,47825,778,5,550.58,2025-02-09 08:11:17
432041,43002,657,2,868.64,2025-01-30 10:34:32
586502,11512,851,5,583.85,2025-02-21 18:21:08
673297,49735,670,1,4797.9,2025-02-11 20:57:04
393626,97511,772,4,496.51,2025-03-01 22:21:46
553189,42430,241,4,1841.62,2025-02-20 05:32:42
305582,53590,742,1,4497.77,2025-01-12 21:06:12
510092,67537,877,1,2921.58,2025-02-18 08:06:56
785074,42027,409,4,4241.6,2025-03-14 15:40:15
650630,44453,363,4,1856.23,2025-02-06 09:54:16
155754,57089,743,2,4500.52,2025-02-02 18:38:37
458027,73226,208,3,215.18,2025-03-10 01:41:42
937309,56498,735,3,199.29,2025-03-17 05:11:46
569341,63913,100,3,4250.96,2025-01-27 04:37:26
961573,27082,410,5,2475.7,2025-01-13 23:54:03
361274,60926,208,4,730.41,2025-02-03 05:28:28
778356,83776,732,4,2496.67,2025-03-01 07:05:24
853915,32792,358,5,4064.35,2025-01-25 17:14:46
249018,56616,187,3,2829.86,2025-02-27 19:17:41
330881,74595,497,3,1417.95,2025-03-27 16:52:47
194501,42307,321,4,3959.65,2025-01-21 04:49:30
218185,54554,208,3,284.66,2025-03-15 03:26:04
239229,97209,385,3,3560.17,2025-02-16 13:09:06
231147,80256,651,1,2942.35,2025-03-23 06:33:00
222515,82170,499,1,4317.95,2025-03-05 23:35:39
577781,77750,318,2,2228.64,2025-03-19 23:28:20
382239,25813,385,1,3300.4,2025-01-15 22:07:35
796221,37116,255,3,4258.28,2025-02-11 00:59:20
635554,76866,848,5,4634.94,2025-03-16 18:53:53
633887,92940,339,1,1997.39,2025-03-12 15:21:23
262786,82520,877,2,4618.69,2025-02-23 03:27:05
805729,28717,498,4,542.5,2025-01-04 18:50:33
484461,20157,385,5,2079.96,2025-02-17 19:43:55
270806,20219,492,4,3386.52,2025-01-09 19:38:09
950923,14084,374,3,2826.4,2025-02-17 03:04:27
731466,80716,743,2,3515.49,2025-02-18 20:13:51
900937,20113,274,5,3367.6,2025-03-17 01:47:54
528059,56441,593,1,104.92,2025-01-18 18:25:30
516943,40012,743,1,3367.59,2025-02-10 18:42:37
391701,11735,848,5,2259.8,2025-02-14 03:22:57
692345,54107,410,1,471.64,2025-03-16 05:04:18
672294,46236,540,2,3543.13,2025-01-04 20:18:47
672047,93220,338,1,1968.45,2025-02-28 15:52:01
529987,43190,395,2,1156.22,2025-03-01 23:28:35
666187,52373,743,5,3518.45,2025-03-13 22:59:36
406864,40655,321,1,1751.76,2025-03-11 02:23:32
320188,24950,695,4,1381.79,2025-01-05 02:46:51
733445,74309,772,4,398.72,2025-02-11 03:20:39
335819,50368,709,4,3248.35,2025-01-23 14:21:50
260660,91027,670,3,3142.36,2025-03-22 23:37:18
895796,22853,673,4,1238.2,2025-02-28 18:57:32
288053,77788,651,4,1773.89,2025-01-16 01:50:15
998435,53517,732,2,2921.95,2025-02-20 08:15:05
531808,20361,287,1,392.18,2025-01-09 04:52:34
196138,19814,695,4,4012.85,2025-02-24 01:22:44
552658,88341,338,5,4680.1,2025-03-07 20:03:24
948523,67805,338,5,225.15,2025-03-24 20:09:51
935537,59141,540,1,4048.77,2025-01-04 18:29:55
451249,84569,338,2,3983.83,2025-02-19 21:01:03
775612,79548,318,4,1063.31,2025-01-11 14:46:39
170008,75380,321,3,4558.11,2025-01-03 07:23:56
763939,39372,318,5,3427.33,2025-03-12 06:33:06
715967,33909,651,1,4691.48,2025-03-05 12:58:26
241951,22544,255,4,3002.89,2025-01-04 02:34:13
861738,67953,695,4,2237.76,2025-02-20 14:00:26
288964,91034,339,2,2159.19,2025-01-23 20:33:34
109105,43420,374,5,3816.37,2025-01-27 22:29:46
155956,46908,339,2,1410.83,2025-02-10 21:44:16
394944,25045,113,5,885.83,2025-03-25 00:51:40
525830,65995,492,4,2491.59,2025-03-10 01:05:06
745733,21630,778,4,1091.94,2025-03-16 14:20:16
481994,23004,499,1,4967.14,2025-01-28 14:58:32
197387,38129,778,3,4663.0,2025-01-08 13:24:25
883567,52163,497,3,1692.64,2025-03-23 08:12:44
166860,65130,241,3,726.61,2025-03-16 02:32:35
125362,97890,651,2,3559.76,2025-01-03 01:24:13
576463,27413,395,4,2799.87,2025-01-03 06:27:37
365385,55346,743,2,987.76,2025-02-10 05:19:33
847940,96881,241,5,1143.1,2025-03-27 12:32:24
797760,96676,113,3,1172.95,2025-01-10 09:12:00
316260,49804,497,4,3949.27,2025-03-11 00:59:50
414298,25248,113,4,325.86,2025-03-06 15:13:01
890269,20068,667,1,4116.7,2025-01-04 10:28:23
328443,49690,748,3,3341.27,2025-02-27 03:38:12
709521,72891,385,3,4517.47,2025-01-30 18:30:55
677056,81633,339,5,2803.75,2025-03-07 17:58:39
692815,57504,772,1,2046.87,2025-01-15 13:05:34
644477,31682,338,5,2682.28,2025-02-02 14:28:45
486927,19208,255,1,4303.87,2025-01-17 21:58:57
701854,18021,848,5,1314.93,2025-03-10 19:13:29
238833,98089,848,3,3094.8,2025-03-22 18:40:40
362220,32431,410,5,410.0,2025-03-27 21:20:07
276772,77855,274,5,4346.22,2025-03-26 09:30:42
649811,77187,274,4,3985.62,2025-02-08 05:51:00
174933,18731,187,2,903.89,2025-02-05 10:58:42
752967,16791,657,4,2744.48,2025-03-17 23:51:49
494000,98911,695,1,130.28,2025-01-13 01:01:51
166170,10615,150,1,2518.75,2025-03-03 13:05:41
748699,86813,657,5,3796.2,2025-01-22 04:34:53
680627,10615,688,2,4136.16,2025-02-09 02:50:11
881372,87054,917,1,1231.34,2025-03-24 21:55:32
584353,33572,680,1,4354.42,2025-02-04 08:30:32
618101,60263,695,3,1447.44,2025-02-12 01:39:39
342297,23454,667,2,3220.46,2025-02-07 07:10:21
390096,64433,241,2,3744.1,2025-01-01 16:14:21
617587,50539,742,3,2841.2,2025-02-20 01:48:59
261159,99018,851,1,987.47,2025-02-20 02:31:21
742767,62255,742,1,373.7,2025-03-16 08:49:33
372206,48735,851,3,1412.2,2025-02-14 11:39:53
592093,10132,358,1,474.58,2025-02-15 07:28:49
973145,92182,287,3,858.71,2025-03-09 08:25:28
400029,79716,695,3,945.37,2025-01-16 15:32:43
