transaction_id,customer_id,product_id,store_id,quantity,total_amount,transaction_date
145462,52359,503,8725,1,4500.51,2025-01-04 21:33:42
289197,23722,259,6186,1,51.86,2025-02-20 06:30:33
183671,26558,829,5100,1,3863.0,2025-03-18 12:53:39
220689,63079,373,8602,2,4188.5,2025-02-28 08:04:00
921232,91541,396,8477,3,1877.74,2025-03-22 05:28:48
671270,98723,216,6211,2,385.35,2025-03-03 22:09:56
605160,88111,704,7522,5,3406.3,2025-01-06 09:11:35
622495,44741,107,7880,4,102.19,2025-01-29 17:35:01
757722,49369,982,6420,3,909.94,2025-01-19 06:32:20
153979,21263,907,6211,3,255.9,2025-03-09 11:41:09
653403,15073,570,9708,4,658.92,2025-01-11 11:14:22
773447,18367,586,9299,4,1767.43,2025-02-14 02:40:31
406864,99107,312,6295,1,1751.76,2025-03-11 02:55:30
504918,43524,773,9494,5,1780.1,2025-03-18 20:20:26
871622,92159,314,5401,1,1833.19,2025-01-10 05:48:33
496456,53850,281,9374,1,1789.12,2025-03-01 00:36:54
415624,53938,983,9494,2,3757.99,2025-01-05 18:34:43
314824,12136,421,7576,3,2699.35,2025-02-03 03:55:13
686201,77778,508,6029,4,2972.56,2025-03-09 12:24:53
897486,91937,630,6966,5,3623.92,2025-03-09 19:43:36
201394,93771,340,5401,3,1202.92,2025-01-29 14:49:35
261472,35409,773,5420,2,656.38,2025-03-13 14:21:51
250331,19698,143,8602,4,4763.85,2025-01-05 19:01:09
889630,85710,421,9116,1,4638.59,2025-03-08 12:59:34
529206,86487,430,8307,4,229.51,2025-03-23 16:57:02
366593,90516,166,7880,5,1099.19,2025-03-09 05:57:14
869088,31905,107,8725,3,4479.23,2025-02-09 05:14:16
740166,24904,586,8477,2,2192.74,2025-02-19 15:27:24
368739,22999,770,8918,3,3715.89,2025-01-27 17:41:06
760594,84838,353,5160,4,1867.28,2025-03-22 02:13:13
309209,79548,216,8670,5,3955.76,2025-01-02 12:44:01
293852,12724,907,5946,2,2341.38,2025-03-16 12:07:26
913711,89796,537,9374,3,3937.81,2025-01-15 09:43:28
124946,61898,699,6420,3,1493.82,2025-01-06 18:11:49
612963,23090,396,7880,2,1063.73,2025-01-14 22:05:45
269655,96626,646,8494,1,95.62,2025-03-16 03:15:47
132830,84984,983,9299,5,2210.48,2025-01-26 01:08:41
472122,21060,324,7860,3,3964.2,2025-02-13 21:31:59
903399,10716,505,5420,3,3568.65,2025-02-16 16:32:17
414372,87997,553,7880,3,3664.13,2025-03-05 05:01:15
549545,64593,704,9374,1,3359.71,2025-02-02 08:31:16
116672,60961,809,9494,1,3905.79,2025-01-29 11:54:10
574878,64095,324,9299,5,2276.93,2025-01-17 01:09:37
731494,41608,481,5093,1,402.94,2025-02-17 13:59:05
695763,13801,686,9116,4,4333.51,2025-02-03 14:22:06
782322,52044,696,7908,1,3164.56,2025-01-26 03:12:46
631757,44359,818,6390,3,2693.7,2025-01-30 15:09:49
924643,97404,462,7414,5,1489.18,2025-03-08 13:42:18
747599,85683,566,9374,2,1074.82,2025-02-28 20:45:30
638517,81883,218,6966,1,2801.78,2025-01-06 00:47:23
786411,24053,281,7908,2,2351.22,2025-03-10 02:49:54
451072,18065,676,6029,1,608.95,2025-02-11 11:18:55
244682,77938,570,6186,3,4592.15,2025-02-20 22:35:13
365484,74360,541,9299,1,2348.49,2025-02-26 12:25:32
826153,62320,957,6966,4,1574.79,2025-02-25 05:11:48
613801,39812,386,9426,1,254.1,2025-02-19 04:01:54
399784,67669,797,7335,1,1696.11,2025-01-22 18:56:29
400831,49836,166,6211,5,4564.6,2025-01-03 01:55:56
497199,47312,830,7522,3,4154.13,2025-02-18 21:23:02
289425,47348,917,5401,1,2699.69,2025-01-24 06:10:27
278821,33854,688,8918,3,4302.72,2025-01-12 21:34:36
462203,19084,131,7576,5,817.28,2025-03-20 13:45:06
469232,67684,719,7557,4,2458.74,2025-01-19 05:14:01
416936,73575,143,6211,4,4967.61,2025-02-18 04:29:34
709846,28232,688,9708,3,4078.93,2025-02-22 14:57:48
616752,26914,537,5722,4,4518.3,2025-01-17 06:08:29
480787,88808,537,6029,4,4481.12,2025-01-26 19:07:09
652416,60571,983,5420,4,2684.8,2025-02-04 17:30:29
323828,59442,396,6420,5,2752.12,2025-02-04 01:56:42
625398,40414,375,9374,3,1844.99,2025-03-27 06:12:36
383865,16988,117,6749,4,4274.33,2025-02-27 02:58:21
249965,41045,308,7414,3,2230.55,2025-01-05 09:00:23
283164,53137,686,9028,2,4588.32,2025-02-10 09:19:56
955520,93810,344,8670,3,4539.5,2025-01-03 12:05:24
276473,76828,430,5420,5,2522.5,2025-03-12 05:45:03
531168,36583,754,7414,4,1262.96,2025-01-04 23:18:43
741118,36059,462,7335,2,4872.5,2025-01-26 20:39:27
125874,83567,312,9494,2,1841.79,2025-01-07 05:07:08
411356,70868,422,8670,4,2049.24,2025-02-04 23:50:13
450112,53172,880,7693,1,4910.65,2025-03-15 14:51:21
841162,75864,366,7576,2,1552.82,2025-02-21 12:43:53
731600,39893,982,6026,4,861.4,2025-03-28 21:58:56
985247,68783,754,5722,4,4516.59,2025-03-16 07:23:41
592585,54190,983,7693,4,956.91,2025-02-24 03:51:16
488431,14875,324,8494,3,1172.32,2025-01-06 03:48:03
369625,65158,386,8918,3,1669.35,2025-03-04 04:50:19
420750,32455,773,8494,4,100.8,2025-03-02 02:02:03
710706,71140,259,6749,3,179.59,2025-03-01 21:34:01
601991,23777,324,6026,2,597.89,2025-03-13 03:42:32
649231,41918,829,6295,4,2226.68,2025-01-24 15:04:39
119119,28176,366,8602,1,2628.37,2025-01-16 17:10:04
203664,46541,319,9426,3,1530.51,2025-03-13 05:55:16
936970,15703,306,7908,4,3979.7,2025-01-21 17:25:47
693380,16065,131,6029,2,1890.42,2025-01-28 04:00:53
851255,66445,773,8670,3,707.2,2025-01-05 03:10:10
587205,60131,530,6029,3,988.16,2025-01-01 00:53:29
867323,87143,462,8307,3,1406.56,2025-03-12 17:11:08
288444,35189,696,5722,4,3836.75,2025-03-23 04:51:25
586502,99487,770,9116,5,583.85,2025-02-21 18:45:05
737792,39152,306,9299,2,2538.52,2025-01-09 12:17:19
193550,94933,696,6420,5,1069.26,2025-03-26 01:15:13
106231,78710,117,8477,1,1839.7,2025-03-01 00:19:48
411281,36905,430,7908,3,4178.5,2025-01-27 01:58:55
262453,33115,770,5946,2,4056.7,2025-01-24 03:58:59
958955,75790,979,7522,2,1572.65,2025-03-23 02:08:02
833110,84985,696,9763,2,4778.66,2025-03-08 00:45:24
308860,95466,319,5946,2,1209.3,2025-03-03 09:17:27
792250,54961,586,9708,2,1802.8,2025-02-08 22:15:27
956172,83594,537,9768,4,896.14,2025-01-03 16:31:16
809509,21839,430,9116,2,4273.38,2025-01-21 00:02:34
419178,23168,637,7335,5,4063.45,2025-02-04 21:37:21
443957,58859,117,9028,2,3782.1,2025-02-19 00:21:40
278504,65065,340,9116,3,4111.73,2025-03-19 08:29:44
908346,16901,131,5946,3,2561.7,2025-03-18 05:06:03
345293,47416,375,9116,5,2155.26,2025-01-28 01:54:09
271831,94983,686,9763,2,1635.17,2025-01-18 16:59:03
858667,73903,117,8494,1,3683.69,2025-03-25 04:39:13
743722,65059,312,5093,3,1340.36,2025-01-31 05:30:12
254085,27131,107,5946,4,3539.32,2025-03-26 11:38:08
939132,97548,676,6966,5,3942.84,2025-03-28 11:10:19
219563,71416,830,7335,2,714.73,2025-02-02 00:18:25
479049,48016,880,9028,5,1722.66,2025-01-19 10:05:12
861052,68979,957,5420,4,4457.44,2025-01-20 21:38:12
732662,42451,430,9763,2,611.19,2025-02-28 05:47:14
989033,63571,505,7522,3,2949.41,2025-03-06 12:04:46
819149,11954,366,6966,4,539.8,2025-02-03 04:06:24
887561,49833,754,8494,2,1139.82,2025-03-11 15:23:38
381802,51347,530,9116,5,3085.47,2025-03-13 20:16:17
115390,89691,218,8918,5,191.6,2025-02-07 07:19:11
243554,24491,907,9763,5,1907.0,2025-01-28 17:56:40
604152,56133,259,5100,4,3492.66,2025-01-16 04:22:29
424156,13859,646,7522,1,412.25,2025-03-10 20:07:27
818757,89183,166,7576,3,3704.81,2025-02-25 14:17:38
133757,23550,306,5093,5,3843.32,2025-03-11 12:20:03
944374,55532,503,7860,3,1587.77,2025-03-23 13:31:36
648692,73100,553,5093,3,4234.53,2025-03-18 07:29:41
795514,31826,259,8725,2,712.65,2025-02-01 11:26:56
767130,12632,308,7522,5,4167.35,2025-02-08 12:18:51
596713,22612,375,9768,1,3150.86,2025-02-16 04:19:54
771075,41606,481,9426,2,1050.3,2025-02-20 09:36:54
536364,41909,570,6966,2,430.27,2025-01-21 02:31:09
964811,96437,982,7522,2,2196.68,2025-03-02 20:18:19
333047,42438,979,6186,4,3971.95,2025-01-17 03:50:58
609509,31026,586,6966,4,585.75,2025-03-02 02:15:43
326905,18993,314,5722,5,2440.67,2025-03-11 14:51:40
283999,24890,983,8670,5,3308.39,2025-01-16 03:25:51
360084,27395,216,8670,3,1015.9,2025-02-14 15:29:45
409064,17541,541,7880,2,1366.2,2025-02-04 11:57:15
330224,27392,688,6420,2,1498.92,2025-02-17 20:15:26
813033,75966,983,6211,3,2327.9,2025-01-04 05:07:10
607783,77551,770,8918,2,527.47,2025-02-07 08:30:03
542135,35334,570,7335,4,2631.19,2025-03-12 07:33:32
637595,38127,366,7522,5,2083.7,2025-02-19 08:09:10
316984,54478,281,6966,5,3038.76,2025-01-18 12:15:37
426453,19656,818,7880,4,2618.19,2025-01-12 08:41:05
500692,12286,630,9708,2,150.1,2025-02-09 17:06:51
942975,98702,396,6295,5,4200.46,2025-03-22 06:31:24
180458,30732,553,6029,3,354.94,2025-02-14 10:19:26
845519,68036,375,5093,1,2152.9,2025-01-23 06:37:05
588764,29122,218,5160,2,1100.16,2025-01-25 09:44:13
662613,87483,340,7522,4,3029.15,2025-01-24 08:11:06
800651,96125,171,6186,5,620.4,2025-01-08 17:05:53
880046,54544,907,7880,2,805.31,2025-02-19 01:26:25
950245,84976,537,9768,2,2061.57,2025-01-29 21:59:21
952235,29487,920,9708,1,578.46,2025-03-18 22:20:26
345317,78688,462,9374,5,3517.12,2025-02-14 00:46:21
711629,19208,422,5160,2,394.81,2025-01-09 12:29:58
764563,52986,829,7414,1,4137.84,2025-01-08 18:30:57
882044,59056,396,6420,4,988.19,2025-01-21 02:47:01
215885,61722,637,9374,5,1737.85,2025-03-05 01:58:50
537981,50943,704,6749,1,4833.95,2025-02-08 10:47:53
665852,16115,688,6420,2,476.71,2025-01-13 13:46:34
404923,23145,218,8204,3,3129.78,2025-01-19 22:40:59
121226,57646,541,6420,4,1808.67,2025-01-03 09:32:24
361664,79380,818,6186,5,2839.8,2025-01-27 22:50:30
354008,67462,566,9426,4,4411.1,2025-02-25 10:54:52
981202,45491,503,9768,2,1402.26,2025-03-22 04:53:53
534337,87225,281,6390,2,3306.54,2025-02-22 01:56:04
300301,30477,324,6026,2,897.91,2025-02-01 07:03:37
186014,29673,830,6295,3,1006.65,2025-03-02 08:16:56
345528,27616,344,6186,3,555.61,2025-02-07 02:31:53
110575,63882,957,7522,1,424.38,2025-03-28 14:00:17
991729,24879,541,9028,3,2880.5,2025-01-18 22:07:42
993444,80763,481,9028,1,2657.93,2025-03-24 17:08:33
584461,88428,676,9763,2,4402.77,2025-02-08 13:24:42
659796,58506,308,8602,4,3662.96,2025-01-07 06:07:21
172437,54924,107,8602,4,2590.25,2025-02-15 18:37:41
781186,56456,422,7860,2,1186.61,2025-03-22 01:36:15
332410,26421,770,9426,1,3377.5,2025-01-10 23:33:48
675949,64370,983,8477,3,4520.16,2025-01-05 04:35:49
881094,76837,818,9028,1,550.82,2025-02-25 21:45:11
827458,69742,646,5401,2,1155.15,2025-01-24 04:25:58
955355,87987,611,6026,4,1479.72,2025-01-08 20:35:44
733465,67682,324,8204,5,2230.16,2025-01-24 17:29:05
978674,78593,920,8307,4,1152.79,2025-02-15 03:51:54
570349,50420,686,8204,3,3613.15,2025-01-17 16:37:11
792836,63139,541,9299,2,1721.95,2025-01-26 05:54:24
815170,99394,592,5093,2,21.16,2025-02-28 13:15:36
731116,68602,646,8670,4,2574.68,2025-01-03 04:31:22
937582,78119,957,8725,1,4807.8,2025-03-13 20:08:23
414298,46967,696,7908,4,325.86,2025-03-06 15:42:55
160096,36123,131,6295,2,579.46,2025-02-05 23:56:14
757367,68320,308,9763,2,4106.43,2025-02-19 15:05:16
321085,74620,166,5722,4,3569.48,2025-02-28 15:27:01
396195,90184,353,8494,5,3224.16,2025-03-05 01:06:20
731652,89783,676,7880,1,657.2,2025-03-22 20:15:38
914838,27287,917,9708,2,4786.41,2025-03-09 03:20:02
896106,64254,166,7557,3,2735.44,2025-03-02 18:52:28
257330,21600,797,6029,4,3201.67,2025-01-07 06:24:04
296465,98834,699,5420,4,3474.7,2025-03-08 07:07:56
653547,54053,917,7576,1,2039.33,2025-03-25 10:42:41
280477,19666,566,6390,1,346.95,2025-02-17 15:24:42
610566,12401,830,5420,3,3176.42,2025-01-21 12:47:54
530526,73105,314,9768,1,3964.94,2025-02-09 02:21:02
961596,84946,508,8477,4,3309.76,2025-03-11 14:01:38
154299,32288,117,8307,5,1282.37,2025-02-25 10:31:13
498267,68700,880,5093,1,644.19,2025-02-12 11:40:18
198974,44135,430,8307,5,4444.5,2025-01-14 05:24:30
537766,42843,372,6295,2,4297.79,2025-02-16 22:47:58
669306,62395,704,7860,3,3958.9,2025-02-28 15:24:16
732675,50318,829,6749,2,3460.31,2025-01-11 00:09:25
153649,61632,340,5420,4,297.61,2025-03-01 17:12:27
734008,74671,396,7522,1,1756.8,2025-02-12 08:11:44
639177,76356,530,9116,4,135.51,2025-01-27 21:26:08
670078,86585,382,6966,3,3052.18,2025-03-05 16:36:30
768184,48450,171,8918,1,4687.2,2025-03-15 09:20:43
280852,79711,979,5401,5,3366.6,2025-03-17 03:42:43
201958,50228,818,9708,5,35.84,2025-02-07 20:12:38
750456,80790,637,9426,4,2845.99,2025-01-09 06:36:58
675024,72640,983,5093,4,2971.1,2025-02-05 17:25:46
712716,71631,508,6029,2,3178.59,2025-03-19 07:43:01
508726,10691,686,5093,4,4985.29,2025-02-12 12:51:09
199529,88640,566,5420,2,4068.12,2025-02-04 07:43:42
811249,68569,754,9763,4,1002.36,2025-02-17 18:27:44
646781,92074,676,5401,2,4834.25,2025-01-06 22:35:30
557602,42009,880,7335,3,3014.56,2025-03-18 01:32:39
203220,79505,308,9768,2,2561.22,2025-02-10 15:24:52
460089,53103,957,5093,1,811.33,2025-01-28 18:25:46
741626,54190,830,7880,3,2008.83,2025-03-09 23:30:17
223013,61171,566,7908,4,4168.7,2025-01-09 08:12:37
488838,88246,319,8477,1,874.95,2025-01-16 20:30:20
265646,49067,131,9028,1,2392.82,2025-01-25 18:51:24
326884,65080,611,8204,5,1085.52,2025-03-08 21:29:30
320754,53720,508,7880,4,1329.96,2025-03-24 18:23:15
527991,40907,372,9494,1,131.18,2025-01-28 01:44:30
476516,82681,917,8725,3,2133.81,2025-03-08 22:19:32
143364,14116,462,8918,3,423.48,2025-02-07 04:02:00
141836,76188,396,8494,1,120.22,2025-02-18 06:40:01
882954,48016,586,7335,4,2362.16,2025-01-13 08:01:44
729525,89596,907,7908,2,1464.6,2025-01-30 05:51:37
635554,12009,982,6390,5,4634.94,2025-03-16 19:28:28
602623,69081,586,6420,5,3688.21,2025-03-12 07:48:03
271531,17687,611,7414,2,2588.3,2025-01-05 01:24:26
312631,78846,880,8494,1,4078.14,2025-02-23 16:41:22
409205,99526,920,6390,2,2262.67,2025-01-20 02:11:47
299011,76857,907,9116,4,4412.92,2025-01-18 09:59:42
705612,36487,131,9299,3,1568.94,2025-03-29 08:06:42
769195,18801,396,8602,3,3112.21,2025-03-07 20:43:09
151960,99798,107,6211,4,217.4,2025-01-10 05:22:08
493082,14786,259,7860,3,1892.42,2025-03-05 10:35:29
967663,55899,143,6420,3,2585.47,2025-02-28 22:43:57
643252,39898,508,6295,2,1356.79,2025-01-13 09:54:20
433062,34632,312,5160,5,3559.2,2025-01-19 02:05:42
508523,63039,957,7908,2,1154.34,2025-02-05 10:49:33
352608,52907,366,5100,5,4944.37,2025-01-15 03:25:42
543762,33874,920,5093,1,4893.24,2025-02-03 07:22:58
107320,72039,396,9763,2,1905.71,2025-01-10 10:11:56
278733,24749,797,9768,3,1968.43,2025-01-13 01:52:27
798767,27944,530,5093,5,4838.36,2025-01-07 12:34:19
505274,28418,880,7880,3,2851.2,2025-03-08 15:17:30
506347,93315,314,6420,5,2736.47,2025-01-06 09:31:16
675821,58326,166,8204,3,3206.9,2025-03-12 10:33:44
638145,34690,372,9028,2,2781.2,2025-03-17 01:28:25
594284,20599,306,6211,4,4431.66,2025-03-15 09:26:18
134975,48240,704,8477,5,132.47,2025-03-10 11:27:31
367286,30104,797,7880,3,2202.16,2025-02-28 19:17:27
113420,41498,592,6390,4,4186.98,2025-01-01 14:58:02
671440,48433,830,9494,1,4511.59,2025-01-01 17:17:46
430691,89568,143,9299,2,4369.52,2025-03-26 04:07:21
790444,22182,396,8204,4,1468.32,2025-01-08 12:51:00
854462,91084,503,8918,3,4516.3,2025-02-18 16:20:36
969963,55303,131,7557,2,3699.68,2025-01-19 01:52:26
219690,94465,696,6029,5,202.22,2025-01-19 04:43:09
771637,79953,422,6966,5,4067.6,2025-01-07 22:51:30
191943,35956,396,7860,5,4049.52,2025-03-17 00:22:36
912410,68509,422,7880,5,3051.16,2025-02-22 20:32:47
853153,12092,676,9708,1,732.44,2025-02-13 23:24:30
893470,44108,699,8477,1,1622.65,2025-02-11 02:13:52
259465,37185,166,5946,3,3717.12,2025-01-02 04:51:22
908721,69763,829,6026,4,4374.34,2025-03-06 12:15:32
766666,85742,704,7860,5,3179.61,2025-03-23 08:15:24
786064,53138,508,8204,4,3927.72,2025-02-14 16:01:33
764014,41662,324,6186,2,4097.53,2025-02-25 19:46:27
110623,87789,570,9494,3,3400.13,2025-02-01 23:12:03
411313,85845,117,6420,4,3205.78,2025-01-15 03:24:09
382239,60430,143,7693,1,3300.4,2025-01-15 22:14:30
152825,80519,319,6211,1,4951.57,2025-03-15 15:30:14
468359,60991,422,9494,2,555.84,2025-01-30 01:28:09
446472,18534,218,7693,2,532.6,2025-03-10 00:44:30
497366,74244,646,9374,2,4205.2,2025-02-09 13:56:14
781251,10007,646,8307,1,3689.42,2025-03-17 15:17:54
468811,35506,308,7908,1,514.99,2025-03-12 22:39:45
895376,93457,281,9708,3,3480.68,2025-03-07 00:00:39
366761,51806,979,5100,3,2687.58,2025-03-22 18:32:53
214182,82422,696,9426,4,1251.55,2025-03-08 09:19:35
264164,12731,324,8307,3,1044.28,2025-01-08 17:47:47
873026,75634,917,9374,5,3904.41,2025-01-12 21:55:28
515550,27788,611,6186,2,3599.64,2025-03-02 05:53:07
340541,92516,166,7576,4,2281.79,2025-01-30 17:22:49
408327,26514,218,9299,1,2483.52,2025-03-07 03:02:37
330037,55259,586,5100,1,1081.53,2025-03-01 17:54:10
109842,84745,699,6026,2,182.32,2025-03-05 15:39:44
419476,18693,920,9708,2,3537.17,2025-03-16 02:02:16
323269,90860,396,5100,3,1291.18,2025-02-15 20:58:48
164065,98691,979,6420,3,384.2,2025-02-20 18:50:28
810873,96283,829,9028,3,2907.74,2025-03-15 08:04:41
694518,65679,570,9028,4,548.77,2025-02-20 00:37:58
609992,50530,131,6026,4,3014.97,2025-03-09 23:06:34
694980,24857,829,9768,1,2546.26,2025-03-23 09:44:25
904805,44146,386,5420,5,4398.16,2025-01-05 13:20:31
573160,29487,686,6420,3,2925.83,2025-01-06 12:03:39
543293,43995,530,9494,2,3892.26,2025-02-15 06:34:51
533791,18985,686,8477,4,2724.72,2025-02-02 07:40:31
471593,75102,386,8918,4,4187.83,2025-01-18 08:13:37
645176,87237,637,9374,1,469.26,2025-02-10 00:59:56
551784,20276,611,8602,4,1609.77,2025-01-30 14:41:32
387986,20784,630,9768,5,3659.56,2025-03-29 04:53:17
642693,75918,324,7908,3,3653.37,2025-01-27 01:51:48
373081,33926,592,7335,1,4848.75,2025-02-02 21:36:44
330611,50251,259,8918,3,819.37,2025-01-21 17:58:00
100255,98481,312,8725,3,3489.3,2025-03-11 13:51:28
418971,58012,422,6211,4,4730.61,2025-03-18 22:19:12
949294,18801,117,8494,4,3797.31,2025-03-01 15:15:45
627710,97109,218,8725,5,2871.68,2025-01-02 10:37:53
858245,76084,983,9374,5,2627.45,2025-01-17 16:09:46
717787,10280,570,6390,5,763.72,2025-01-07 19:48:42
843032,28310,218,6026,3,2069.75,2025-01-10 09:55:11
859554,92195,421,7522,5,4584.12,2025-03-04 05:54:49
962594,81262,797,5093,4,4225.85,2025-01-01 00:36:30
596202,88562,830,9028,4,455.89,2025-01-08 11:53:15
531031,36518,917,5401,5,4925.39,2025-02-09 08:27:18
502045,72601,117,9426,4,1990.3,2025-02-16 02:50:14
711087,33377,830,8494,3,1469.59,2025-03-18 14:17:49
893732,14088,696,8204,2,349.67,2025-01-06 07:15:40
249156,91319,171,9768,2,3306.45,2025-03-23 20:29:50
410115,98674,586,9299,1,1993.84,2025-03-09 10:57:00
875027,54297,630,9494,3,3144.95,2025-01-16 17:58:53
380456,93343,537,6966,1,828.33,2025-01-05 23:42:11
192649,69444,372,6390,1,1034.15,2025-02-08 15:45:28
970461,83520,592,9708,1,2736.51,2025-01-31 23:55:15
687806,26346,503,6186,2,156.32,2025-01-09 23:37:40
576086,16059,818,6749,3,1365.72,2025-01-02 19:35:00
399908,11749,586,6026,2,4188.53,2025-01-10 05:02:30
608757,19192,982,6749,3,4344.94,2025-02-13 07:40:11
807837,87975,797,5946,5,2842.5,2025-02-22 17:09:38
162648,49130,462,5420,2,4605.1,2025-01-13 11:48:17
632636,68648,809,6420,1,4088.14,2025-02-04 23:34:45
165582,76625,982,9426,2,985.83,2025-01-24 07:17:02
920476,92378,818,7414,5,3942.83,2025-03-04 07:11:28
123060,70502,373,9116,2,426.88,2025-03-18 20:43:48
561417,97404,171,8602,4,4676.3,2025-01-06 23:31:50
812657,28232,570,7860,5,3362.2,2025-02-26 12:28:49
305101,49075,508,6211,3,4586.57,2025-01-13 12:58:21
621436,17658,818,6026,3,4902.61,2025-02-24 10:28:47
540488,48519,637,6420,5,4242.22,2025-02-23 05:21:02
886653,81474,372,8602,3,2266.53,2025-03-28 23:49:50
335533,20179,586,8204,3,4972.51,2025-01-23 19:28:27
355831,15047,281,6749,3,620.19,2025-02-26 02:28:11
757953,55064,541,7880,4,1813.67,2025-01-02 05:54:39
386779,81755,611,6420,5,2011.18,2025-02-12 20:12:33
206987,86937,592,7693,3,4639.97,2025-02-05 22:26:42
767227,57583,553,9763,4,1933.54,2025-01-16 02:39:08
944864,60965,537,6211,1,4723.82,2025-03-17 22:05:46
915457,57642,373,5093,5,4017.64,2025-02-16 20:25:46
725807,18645,505,9494,5,996.68,2025-02-03 11:14:29
799507,27706,143,5420,2,4740.54,2025-01-04 10:27:50
165997,64274,917,6211,1,4474.1,2025-03-13 03:12:04
701238,27131,324,5160,3,3794.9,2025-01-04 08:31:53
475198,12867,373,5420,5,1280.25,2025-01-10 04:12:46
666162,10009,421,7335,1,1956.4,2025-03-27 20:42:24
884566,96665,344,7557,1,1002.49,2025-03-29 05:14:25
445050,75564,541,8725,5,1233.87,2025-03-24 11:42:03
778225,84784,830,8494,3,1847.28,2025-02-22 16:57:05
667376,64553,688,8918,2,253.18,2025-02-16 21:58:12
490954,85416,340,5722,2,2888.52,2025-03-17 14:42:14
988966,18228,570,6420,2,4993.3,2025-02-25 17:46:56
914592,91151,907,9426,2,1583.55,2025-02-11 12:19:06
779096,42210,218,8477,3,377.3,2025-03-07 16:47:50
540780,52007,957,7522,2,3259.84,2025-03-16 16:30:10
314616,59420,809,8670,3,3646.74,2025-02-06 14:05:49
399946,87537,797,7335,4,1585.93,2025-03-14 16:22:52
902885,34288,503,9494,1,238.41,2025-01-09 06:32:06
388502,83706,719,7414,1,3988.83,2025-03-17 12:40:11
978660,21413,462,9116,4,4319.6,2025-01-26 03:00:22
517498,95045,983,8918,1,4940.53,2025-03-17 20:23:19
133445,84572,553,7414,2,786.64,2025-02-19 12:31:32
237489,72583,586,5100,5,411.0,2025-03-13 08:59:57
513659,49764,312,7576,1,2815.8,2025-03-05 22:53:43
808498,25859,259,8725,3,1371.33,2025-03-22 20:24:38
526429,58436,312,8307,1,3551.36,2025-03-14 02:16:04
117669,58019,166,8204,2,733.44,2025-03-17 11:45:21
987645,10633,373,5722,3,2845.84,2025-03-09 09:14:07
577161,16217,880,7522,2,3619.14,2025-01-16 07:02:50
294868,98089,314,6295,3,3255.37,2025-02-19 19:43:28
359513,64143,324,6211,4,1838.15,2025-02-27 09:48:43
531808,18773,541,6186,1,392.18,2025-01-09 04:56:21
344886,57988,770,9028,2,2359.85,2025-01-12 14:54:24
604340,21698,719,6420,5,4030.35,2025-03-08 02:13:27
667887,95206,117,5093,3,1386.28,2025-03-03 11:34:23
573476,75983,917,6295,5,3771.41,2025-01-28 18:41:01
571307,15399,537,9768,5,2748.39,2025-01-20 15:06:19
417936,43716,422,7908,3,293.11,2025-03-13 19:28:48
129060,53690,566,6186,5,389.48,2025-01-04 02:10:41
271464,71155,611,8670,2,2767.94,2025-01-13 13:42:54
449966,83753,541,7414,5,754.94,2025-03-28 20:43:03
503241,99965,508,8725,3,4120.59,2025-01-25 08:35:21
277283,98813,686,9116,4,295.28,2025-03-01 00:07:09
114305,61836,611,5946,4,4703.55,2025-02-05 08:31:30
945357,25180,830,9763,3,2674.63,2025-02-23 22:35:38
486170,32546,754,6749,4,875.48,2025-01-06 11:44:27
820999,60841,696,9028,5,1469.9,2025-02-05 14:17:45
267563,79998,553,8307,2,485.54,2025-02-06 03:32:40
224489,43024,505,5100,3,3041.27,2025-01-28 12:12:14
461542,75305,324,9494,5,4934.13,2025-02-22 22:05:16
853767,69366,676,8918,3,2530.62,2025-01-22 06:59:51
282716,65588,920,5401,4,4719.35,2025-01-22 12:31:12
676211,92212,541,6420,2,337.3,2025-02-24 03:47:15
401700,96081,218,9768,4,427.45,2025-01-28 16:28:39
433509,55202,537,6420,1,2387.89,2025-03-20 19:41:28
613525,99945,830,8307,4,2703.7,2025-02-26 14:10:28
914653,33280,462,7557,5,1754.63,2025-03-07 10:58:10
657236,35399,259,8918,1,3803.53,2025-01-09 04:43:29
804596,17626,171,7522,2,3035.94,2025-02-06 22:51:00
823377,18673,920,7557,2,2543.9,2025-02-17 22:24:04
539963,88851,637,7414,5,2723.11,2025-02-02 08:41:37
456788,45010,505,9299,1,1550.91,2025-01-12 17:14:33
393731,39946,421,7522,1,4563.65,2025-03-15 12:16:34
748513,61500,366,7557,2,983.86,2025-01-23 07:42:32
625617,76345,818,8670,5,4509.67,2025-01-15 13:59:06
446273,22645,421,6295,2,3133.44,2025-03-07 21:35:46
717914,69561,630,6029,1,1069.68,2025-02-23 11:01:41
553021,67920,319,7335,4,1071.84,2025-02-08 23:43:31
533962,38170,373,7693,3,1396.56,2025-03-19 12:20:28
666923,75265,637,6420,5,1022.94,2025-02-20 11:10:26
145869,45307,979,7693,5,4744.2,2025-03-10 19:11:08
942387,43723,131,9426,4,4119.43,2025-02-05 15:16:10
251153,80108,676,8918,3,929.34,2025-03-26 06:44:34
613203,65547,171,9374,4,1734.22,2025-01-07 15:39:40
160442,80226,430,8670,1,2146.85,2025-02-17 21:46:27
845445,23872,676,6966,2,4842.82,2025-03-27 00:31:45
984267,81834,592,9028,4,3123.53,2025-01-15 04:43:16
930965,78487,676,8477,5,3855.2,2025-03-06 04:08:42
977596,75370,553,6186,1,4392.17,2025-01-02 02:25:34
